Rate,Methode,,TP,TN,FN,FP,Total,Accuracy,F1,TPR,PPV,TNR
400,HigstNumberOfURGPSHFIN,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,HigstNumberOfURGPSHFIN,ruby,0,0,25,0,25,0,0,0,#DIV/0!,#DIV/0!
400,HigstNumberOfURGPSHFIN,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
400,HigstNumberOfURGPSHFIN,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
400,HigstNumberOfURGPSHFIN,xmas,11,0,2,0,13,0.846153846,0.916666667,0.846153846,1,#DIV/0!
400,HigstNumberOfURGPSHFIN,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,HigstNumberOfURGPSHFIN,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,total,6,2692,163,7,2868,0.940725244,0.065934066,0.035502959,0.461538462,0.997406447
400,countBiflow,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,ruby,0,0,25,0,25,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
400,countBiflow,xmas,3,0,10,0,13,0.230769231,0.375,0.230769231,1,#DIV/0!
400,countBiflow,udpflood,2,0,4,0,6,0.333333333,0.5,0.333333333,1,#DIV/0!
400,countBiflow,synflood,1,0,10,0,11,0.090909091,0.166666667,0.090909091,1,#DIV/0!
400,totalicmpDUnreachable,total,15,2691,154,8,2868,0.943514644,0.15625,0.088757396,0.652173913,0.997035939
400,totalicmpDUnreachable,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
400,totalicmpDUnreachable,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,totalicmpDUnreachable,ruby,0,0,25,0,25,0,0,0,#DIV/0!,#DIV/0!
400,totalicmpDUnreachable,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
400,totalicmpDUnreachable,blacknurse,10,0,0,0,10,1,1,1,1,#DIV/0!
400,totalicmpDUnreachable,xmas,5,0,8,0,13,0.384615385,0.555555556,0.384615385,1,#DIV/0!
400,totalicmpDUnreachable,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,totalicmpDUnreachable,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
400,totalBytes,total,22,2396,147,303,2868,0.843096234,0.089068826,0.130177515,0.067692308,0.887736199
400,totalBytes,slowread,13,0,45,0,58,0.224137931,0.366197183,0.224137931,1,#DIV/0!
400,totalBytes,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,totalBytes,ruby,6,0,19,0,25,0.24,0.387096774,0.24,1,#DIV/0!
400,totalBytes,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
400,totalBytes,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
400,totalBytes,xmas,2,0,11,0,13,0.153846154,0.266666667,0.153846154,1,#DIV/0!
400,totalBytes,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,totalBytes,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
400,totalpackets,total,29,2246,140,453,2868,0.793235704,0.089093702,0.171597633,0.060165975,0.832160059
400,totalpackets,slowread,11,0,47,0,58,0.189655172,0.31884058,0.189655172,1,#DIV/0!
400,totalpackets,slowloris,1,0,33,0,34,0.029411765,0.057142857,0.029411765,1,#DIV/0!
400,totalpackets,ruby,6,0,19,0,25,0.24,0.387096774,0.24,1,#DIV/0!
400,totalpackets,pingflood,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
400,totalpackets,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
400,totalpackets,xmas,4,0,9,0,13,0.307692308,0.470588235,0.307692308,1,#DIV/0!
400,totalpackets,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,totalpackets,synflood,5,0,6,0,11,0.454545455,0.625,0.454545455,1,#DIV/0!
400,totalicmp,total,25,2680,144,19,2868,0.943165969,0.234741784,0.147928994,0.568181818,0.992960356
400,totalicmp,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
400,totalicmp,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,totalicmp,ruby,0,0,25,0,25,0,0,0,#DIV/0!,#DIV/0!
400,totalicmp,pingflood,10,0,2,0,12,0.833333333,0.909090909,0.833333333,1,#DIV/0!
400,totalicmp,blacknurse,10,0,0,0,10,1,1,1,1,#DIV/0!
400,totalicmp,xmas,5,0,8,0,13,0.384615385,0.555555556,0.384615385,1,#DIV/0!
400,totalicmp,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,totalicmp,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
400,totalicmprate,total,17,2673,152,26,2868,0.937935844,0.160377358,0.100591716,0.395348837,0.990366803
400,totalicmprate,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
400,totalicmprate,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,totalicmprate,ruby,0,0,25,0,25,0,0,0,#DIV/0!,#DIV/0!
400,totalicmprate,pingflood,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
400,totalicmprate,blacknurse,7,0,3,0,10,0.7,0.823529412,0.7,1,#DIV/0!
400,totalicmprate,xmas,5,0,8,0,13,0.384615385,0.555555556,0.384615385,1,#DIV/0!
400,totalicmprate,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
400,totalicmprate,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
400,totalflows,total,74,1364,95,1335,2868,0.5013947,0.093789607,0.437869822,0.052519517,0.50537236
400,totalflows,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
400,totalflows,slowloris,0,0,34,0,34,0,0,0,#DIV/0!,#DIV/0!
400,totalflows,ruby,25,0,0,0,25,1,1,1,1,#DIV/0!
400,totalflows,pingflood,12,0,0,0,12,1,1,1,1,#DIV/0!
400,totalflows,blacknurse,10,0,0,0,10,1,1,1,1,#DIV/0!
400,totalflows,xmas,11,0,2,0,13,0.846153846,0.916666667,0.846153846,1,#DIV/0!
400,totalflows,udpflood,5,0,1,0,6,0.833333333,0.909090909,0.833333333,1,#DIV/0!
400,totalflows,synflood,11,0,0,0,11,1,1,1,1,#DIV/0!
800,KMeansentropy,total,37,2213,129,489,2868,0.784518828,0.106936416,0.222891566,0.070342205,0.819022946
800,KMeansentropy,slowread,13,0,45,0,58,0.224137931,0.366197183,0.224137931,1,#DIV/0!
800,KMeansentropy,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,KMeansentropy,ruby,20,0,4,0,24,0.833333333,0.909090909,0.833333333,1,#DIV/0!
800,KMeansentropy,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,KMeansentropy,blacknurse,2,0,8,0,10,0.2,0.333333333,0.2,1,#DIV/0!
800,KMeansentropy,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,KMeansentropy,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,KMeansentropy,synflood,2,0,9,0,11,0.181818182,0.307692308,0.181818182,1,#DIV/0!
800,KMeanscombined,total,19638,1763933,2315,1284570,3070456,0.580881472,0.029616314,0.894547442,0.015057414,0.578622688
800,KMeanscombined,slowread,231,0,80,0,311,0.742765273,0.852398524,0.742765273,1,#DIV/0!
800,KMeanscombined,slowloris,906,0,3,0,909,0.99669967,0.998347107,0.99669967,1,#DIV/0!
800,KMeanscombined,ruby,117,0,2,0,119,0.983193277,0.991525424,0.983193277,1,#DIV/0!
800,KMeanscombined,pingflood,4633,0,0,0,4633,1,1,1,1,#DIV/0!
800,KMeanscombined,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
800,KMeanscombined,xmas,2984,0,1009,0,3993,0.747307789,0.855381969,0.747307789,1,#DIV/0!
800,KMeanscombined,udpflood,7910,0,0,0,7910,1,1,1,1,#DIV/0!
800,KMeanscombined,synflood,2240,0,1221,0,3461,0.647211789,0.785827048,0.647211789,1,#DIV/0!
800,KMeansfields,total,19638,1665104,2315,1374779,3061836,0.550239138,0.027730042,0.894547442,0.014083305,0.54775266
800,KMeansfields,slowread,231,0,80,0,311,0.742765273,0.852398524,0.742765273,1,#DIV/0!
800,KMeansfields,slowloris,906,0,3,0,909,0.99669967,0.998347107,0.99669967,1,#DIV/0!
800,KMeansfields,ruby,117,0,2,0,119,0.983193277,0.991525424,0.983193277,1,#DIV/0!
800,KMeansfields,pingflood,4633,0,0,0,4633,1,1,1,1,#DIV/0!
800,KMeansfields,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
800,KMeansfields,xmas,2984,0,1009,0,3993,0.747307789,0.855381969,0.747307789,1,#DIV/0!
800,KMeansfields,udpflood,7910,0,0,0,7910,1,1,1,1,#DIV/0!
800,KMeansfields,synflood,2240,0,1221,0,3461,0.647211789,0.785827048,0.647211789,1,#DIV/0!
800,RandomForestfields,total,17605,3039881,4348,2,3061836,0.998579284,0.890040445,0.801940509,0.999886409,0.999999342
800,RandomForestfields,slowread,306,0,5,0,311,0.98392283,0.991896272,0.98392283,1,#DIV/0!
800,RandomForestfields,slowloris,909,0,0,0,909,1,1,1,1,#DIV/0!
800,RandomForestfields,ruby,111,0,8,0,119,0.932773109,0.965217391,0.932773109,1,#DIV/0!
800,RandomForestfields,pingflood,1185,0,3448,0,4633,0.255773797,0.40735648,0.255773797,1,#DIV/0!
800,RandomForestfields,blacknurse,617,0,0,0,617,1,1,1,1,#DIV/0!
800,RandomForestfields,xmas,3993,0,0,0,3993,1,1,1,1,#DIV/0!
800,RandomForestfields,udpflood,7910,0,0,0,7910,1,1,1,1,#DIV/0!
800,RandomForestfields,synflood,2574,0,887,0,3461,0.743715689,0.853024027,0.743715689,1,#DIV/0!
800,RandomForestentropy,total,0,2702,166,0,2868,0.942119944,0,0,#DIV/0!,1
800,RandomForestentropy,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestentropy,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,RandomForestcombined,total,5435,3048502,16518,1,3070456,0.994620017,0.396874658,0.247574363,0.999816041,0.999999672
800,RandomForestcombined,slowread,135,0,176,0,311,0.434083601,0.605381166,0.434083601,1,#DIV/0!
800,RandomForestcombined,slowloris,60,0,849,0,909,0.066006601,0.123839009,0.066006601,1,#DIV/0!
800,RandomForestcombined,ruby,39,0,80,0,119,0.327731092,0.493670886,0.327731092,1,#DIV/0!
800,RandomForestcombined,pingflood,882,0,3751,0,4633,0.190373408,0.319854941,0.190373408,1,#DIV/0!
800,RandomForestcombined,blacknurse,570,0,47,0,617,0.923824959,0.960404381,0.923824959,1,#DIV/0!
800,RandomForestcombined,xmas,2039,0,1954,0,3993,0.510643626,0.676061008,0.510643626,1,#DIV/0!
800,RandomForestcombined,udpflood,7,0,7903,0,7910,0.000884956,0.001768347,0.000884956,1,#DIV/0!
800,RandomForestcombined,synflood,1703,0,1758,0,3461,0.49205432,0.659566228,0.49205432,1,#DIV/0!
800,entropySip,total,35,1994,131,707,2867,0.707708406,0.077092511,0.210843373,0.047169811,0.738245094
800,entropySip,slowread,11,0,47,0,58,0.189655172,0.31884058,0.189655172,1,#DIV/0!
800,entropySip,slowloris,5,0,28,0,33,0.151515152,0.263157895,0.151515152,1,#DIV/0!
800,entropySip,ruby,4,0,20,0,24,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,entropySip,pingflood,7,0,5,0,12,0.583333333,0.736842105,0.583333333,1,#DIV/0!
800,entropySip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropySip,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
800,entropySip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropySip,synflood,3,0,8,0,11,0.272727273,0.428571429,0.272727273,1,#DIV/0!
800,entropyRateSip,total,0,2701,166,0,2867,0.942099756,0,0,#DIV/0!,1
800,entropyRateSip,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateSip,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,entropyDip,total,26,2088,140,613,2867,0.737356121,0.064596273,0.156626506,0.040688576,0.77304702
800,entropyDip,slowread,11,0,47,0,58,0.189655172,0.31884058,0.189655172,1,#DIV/0!
800,entropyDip,slowloris,4,0,29,0,33,0.121212121,0.216216216,0.121212121,1,#DIV/0!
800,entropyDip,ruby,6,0,18,0,24,0.25,0.4,0.25,1,#DIV/0!
800,entropyDip,pingflood,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
800,entropyDip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyDip,xmas,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
800,entropyDip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyDip,synflood,3,0,8,0,11,0.272727273,0.428571429,0.272727273,1,#DIV/0!
800,entropyRateDip,total,0,2701,166,0,2867,0.942099756,0,0,#DIV/0!,1
800,entropyRateDip,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateDip,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,entropyPacketsize,total,28,2119,138,582,2867,0.748866411,0.072164948,0.168674699,0.045901639,0.78452425
800,entropyPacketsize,slowread,11,0,47,0,58,0.189655172,0.31884058,0.189655172,1,#DIV/0!
800,entropyPacketsize,slowloris,5,0,28,0,33,0.151515152,0.263157895,0.151515152,1,#DIV/0!
800,entropyPacketsize,ruby,8,0,16,0,24,0.333333333,0.5,0.333333333,1,#DIV/0!
800,entropyPacketsize,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyPacketsize,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
800,entropyPacketsize,xmas,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,entropyPacketsize,udpflood,1,0,5,0,6,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,entropyPacketsize,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,total,0,2701,166,0,2867,0.942099756,0,0,#DIV/0!,1
800,entropyRatePacketsize,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyRatePacketsize,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,total,10,2596,156,105,2867,0.908964074,0.071174377,0.060240964,0.086956522,0.961125509
800,entropyBiflowSyn,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,xmas,6,0,6,0,12,0.5,0.666666667,0.5,1,#DIV/0!
800,entropyBiflowSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflowSyn,synflood,4,0,7,0,11,0.363636364,0.533333333,0.363636364,1,#DIV/0!
800,entropySipSyn,total,5,2621,161,80,2867,0.915940007,0.039840637,0.030120482,0.058823529,0.97038134
800,entropySipSyn,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropySipSyn,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropySipSyn,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropySipSyn,pingflood,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
800,entropySipSyn,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
800,entropySipSyn,xmas,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,entropySipSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropySipSyn,synflood,1,0,10,0,11,0.090909091,0.166666667,0.090909091,1,#DIV/0!
800,entropyDipSyn,total,9,2593,157,108,2867,0.907568887,0.06360424,0.054216867,0.076923077,0.960014809
800,entropyDipSyn,slowread,1,0,57,0,58,0.017241379,0.033898305,0.017241379,1,#DIV/0!
800,entropyDipSyn,slowloris,1,0,32,0,33,0.03030303,0.058823529,0.03030303,1,#DIV/0!
800,entropyDipSyn,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyDipSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyDipSyn,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
800,entropyDipSyn,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
800,entropyDipSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyDipSyn,synflood,2,0,9,0,11,0.181818182,0.307692308,0.181818182,1,#DIV/0!
800,entropyBiflow,total,34,2142,132,559,2867,0.758981514,0.089591568,0.204819277,0.057335582,0.793039615
800,entropyBiflow,slowread,17,0,41,0,58,0.293103448,0.453333333,0.293103448,1,#DIV/0!
800,entropyBiflow,slowloris,1,0,32,0,33,0.03030303,0.058823529,0.03030303,1,#DIV/0!
800,entropyBiflow,ruby,6,0,18,0,24,0.25,0.4,0.25,1,#DIV/0!
800,entropyBiflow,pingflood,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
800,entropyBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflow,xmas,3,0,9,0,12,0.25,0.4,0.25,1,#DIV/0!
800,entropyBiflow,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyBiflow,synflood,3,0,8,0,11,0.272727273,0.428571429,0.272727273,1,#DIV/0!
800,entropyRateBiflow,total,0,2701,166,0,2867,0.942099756,0,0,#DIV/0!,1
800,entropyRateBiflow,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,entropyRateBiflow,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,total,2,2606,164,95,2867,0.909661667,0.015209125,0.012048193,0.020618557,0.964827842
800,HigstNumberOfSyn,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,blacknurse,1,0,9,0,10,0.1,0.181818182,0.1,1,#DIV/0!
800,HigstNumberOfSyn,xmas,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfSyn,synflood,1,0,10,0,11,0.090909091,0.166666667,0.090909091,1,#DIV/0!
800,HigstNumberOfURGPSHFIN,total,10,2691,156,10,2867,0.942099756,0.107526882,0.060240964,0.5,0.996297668
800,HigstNumberOfURGPSHFIN,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,xmas,10,0,2,0,12,0.833333333,0.909090909,0.833333333,1,#DIV/0!
800,HigstNumberOfURGPSHFIN,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,HigstNumberOfURGPSHFIN,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,total,5,2696,161,5,2867,0.942099756,0.056818182,0.030120482,0.5,0.998148834
800,countBiflow,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,countBiflow,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
800,countBiflow,udpflood,1,0,5,0,6,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,countBiflow,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,total,14,2692,152,9,2867,0.943843739,0.148148148,0.084337349,0.608695652,0.996667901
800,totalicmpDUnreachable,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,blacknurse,9,0,1,0,10,0.9,0.947368421,0.9,1,#DIV/0!
800,totalicmpDUnreachable,xmas,5,0,7,0,12,0.416666667,0.588235294,0.416666667,1,#DIV/0!
800,totalicmpDUnreachable,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,totalicmpDUnreachable,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,totalBytes,total,20,2404,146,297,2867,0.845483083,0.082815735,0.120481928,0.063091483,0.890040726
800,totalBytes,slowread,12,0,46,0,58,0.206896552,0.342857143,0.206896552,1,#DIV/0!
800,totalBytes,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,totalBytes,ruby,6,0,18,0,24,0.25,0.4,0.25,1,#DIV/0!
800,totalBytes,pingflood,0,0,12,0,12,0,0,0,#DIV/0!,#DIV/0!
800,totalBytes,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,totalBytes,xmas,2,0,10,0,12,0.166666667,0.285714286,0.166666667,1,#DIV/0!
800,totalBytes,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,totalBytes,synflood,0,0,11,0,11,0,0,0,#DIV/0!,#DIV/0!
800,totalpackets,total,24,2241,142,460,2867,0.790024416,0.073846154,0.144578313,0.049586777,0.829692706
800,totalpackets,slowread,8,0,50,0,58,0.137931034,0.242424242,0.137931034,1,#DIV/0!
800,totalpackets,slowloris,1,0,32,0,33,0.03030303,0.058823529,0.03030303,1,#DIV/0!
800,totalpackets,ruby,6,0,18,0,24,0.25,0.4,0.25,1,#DIV/0!
800,totalpackets,pingflood,1,0,11,0,12,0.083333333,0.153846154,0.083333333,1,#DIV/0!
800,totalpackets,blacknurse,0,0,10,0,10,0,0,0,#DIV/0!,#DIV/0!
800,totalpackets,xmas,4,0,8,0,12,0.333333333,0.5,0.333333333,1,#DIV/0!
800,totalpackets,udpflood,0,0,6,0,6,0,0,0,#DIV/0!,#DIV/0!
800,totalpackets,synflood,4,0,7,0,11,0.363636364,0.533333333,0.363636364,1,#DIV/0!
800,totalicmp,total,23,2681,143,20,2867,0.943146146,0.220095694,0.138554217,0.534883721,0.992595335
800,totalicmp,slowread,0,0,58,0,58,0,0,0,#DIV/0!,#DIV/0!
800,totalicmp,slowloris,0,0,33,0,33,0,0,0,#DIV/0!,#DIV/0!
800,totalicmp,ruby,0,0,24,0,24,0,0,0,#DIV/0!,#DIV/0!
800,totalicmp,pingflood,9,0,3,0,12,0.75,0.857142857,0.75,1,#DIV/0!
