Rate,Methode,,TP,TN,FN,FP,Total,Accuracy,F1,TPR,PPV,TNR
100,KMeansentropy,total,168,2117,118,3351,5754,0.39711505,0.088304862,0.587412587,0.047740835,
100,KMeansentropy,slowread,106,0,0,0,106,1,1,,,
100,KMeansentropy,slowloris,0,0,65,0,65,0,0,,,
100,KMeansentropy,ruby,45,0,0,0,45,1,1,,,
100,KMeansentropy,pingflood,0,0,19,0,19,0,0,,,
100,KMeansentropy,blacknurse,0,0,15,0,15,0,0,,,
100,KMeansentropy,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
100,KMeansentropy,udpflood,6,0,2,0,8,0.75,0.857142857,,,
100,KMeansentropy,synflood,0,0,13,0,13,0,0,,,
100,KMeanscombined,total,129606,36174941,8761,19158836,55472144,0.654464464,0.013343005,0.93668288,0.006719361,
100,KMeanscombined,slowread,1995,0,642,0,2637,0.756541524,0.861398964,,,
100,KMeanscombined,slowloris,6963,0,18,0,6981,0.997421573,0.998709122,,,
100,KMeanscombined,ruby,480,0,466,0,946,0.507399577,0.673211781,,,
100,KMeanscombined,pingflood,4818,0,0,0,4818,1,1,,,
100,KMeanscombined,blacknurse,617,0,0,0,617,1,1,,,
100,KMeanscombined,xmas,31724,0,108,0,31832,0.996607188,0.998300711,,,
100,KMeanscombined,udpflood,62926,0,0,0,62926,1,1,,,
100,KMeanscombined,synflood,20083,0,7527,0,27610,0.727381384,0.842178097,,,
100,KMeansfields,total,129606,36174941,8761,19158836,55472144,0.654464464,0.013343005,0.93668288,0.006719361,
100,KMeansfields,slowread,1995,0,642,0,2637,0.756541524,0.861398964,,,
100,KMeansfields,slowloris,6963,0,18,0,6981,0.997421573,0.998709122,,,
100,KMeansfields,ruby,480,0,466,0,946,0.507399577,0.673211781,,,
100,KMeansfields,pingflood,4818,0,0,0,4818,1,1,,,
100,KMeansfields,blacknurse,617,0,0,0,617,1,1,,,
100,KMeansfields,xmas,31724,0,108,0,31832,0.996607188,0.998300711,,,
100,KMeansfields,udpflood,62926,0,0,0,62926,1,1,,,
100,KMeansfields,synflood,20083,0,7527,0,27610,0.727381384,0.842178097,,,
100,RandomForestentropy,total,0,5469,286,0,5755,0.950304083,0,0,#DIV/0!,
100,RandomForestentropy,slowread,0,0,106,0,106,0,0,,,
100,RandomForestentropy,slowloris,0,0,65,0,65,0,0,,,
100,RandomForestentropy,ruby,0,0,45,0,45,0,0,,,
100,RandomForestentropy,pingflood,0,0,19,0,19,0,0,,,
100,RandomForestentropy,blacknurse,0,0,15,0,15,0,0,,,
100,RandomForestentropy,xmas,0,0,15,0,15,0,0,,,
100,RandomForestentropy,udpflood,0,0,8,0,8,0,0,,,
100,RandomForestentropy,synflood,0,0,13,0,13,0,0,,,
100,RandomForestcombined,total,45480,55362113,92887,0,55500480,0.998326375,0.494759229,0.32869109,1,
100,RandomForestcombined,slowread,1289,0,1348,0,2637,0.488813045,0.656647988,,,
100,RandomForestcombined,slowloris,3348,0,3633,0,6981,0.479587452,0.648271856,,,
100,RandomForestcombined,ruby,0,0,946,0,946,0,0,,,
100,RandomForestcombined,pingflood,73,0,4745,0,4818,0.015151515,0.029850746,,,
100,RandomForestcombined,blacknurse,102,0,515,0,617,0.165316045,0.283727399,,,
100,RandomForestcombined,xmas,13405,0,18427,0,31832,0.421117115,0.592656454,,,
100,RandomForestcombined,udpflood,23729,0,39197,0,62926,0.377093729,0.547666032,,,
100,RandomForestcombined,synflood,3534,0,24076,0,27610,0.127997102,0.2269458,,,
100,RandomForestfields,total,134362,55333772,4005,5,55472144,0.999927711,0.985297029,0.971055237,0.999962788,
100,RandomForestfields,slowread,2636,0,1,0,2637,0.999620781,0.999810355,,,
100,RandomForestfields,slowloris,6979,0,2,0,6981,0.999713508,0.999856734,,,
100,RandomForestfields,ruby,942,0,4,0,946,0.99577167,0.997881356,,,
100,RandomForestfields,pingflood,914,0,3904,0,4818,0.189705272,0.318911375,,,
100,RandomForestfields,blacknurse,617,0,0,0,617,1,1,,,
100,RandomForestfields,xmas,31832,0,0,0,31832,1,1,,,
100,RandomForestfields,udpflood,62893,0,33,0,62926,0.999475574,0.999737718,,,
100,RandomForestfields,synflood,27549,0,61,0,27610,0.997790656,0.998894106,,,
100,entropySip,total,18,4942,268,526,5754,0.862009037,0.043373494,0.062937063,0.033088235,0.948560461
100,entropySip,slowread,0,0,106,0,106,0,0,,,
100,entropySip,slowloris,0,0,65,0,65,0,0,,,
100,entropySip,ruby,0,0,45,0,45,0,0,,,
100,entropySip,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
100,entropySip,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
100,entropySip,xmas,6,0,9,0,15,0.4,0.571428571,,,
100,entropySip,udpflood,0,0,8,0,8,0,0,,,
100,entropySip,synflood,1,0,12,0,13,0.076923077,0.142857143,,,
100,entropyRateSip,total,3,5356,283,112,5754,0.931352103,0.014962594,0.01048951,0.026086957,0.949813797
100,entropyRateSip,slowread,0,0,106,0,106,0,0,,,
100,entropyRateSip,slowloris,0,0,65,0,65,0,0,,,
100,entropyRateSip,ruby,0,0,45,0,45,0,0,,,
100,entropyRateSip,pingflood,0,0,19,0,19,0,0,,,
100,entropyRateSip,blacknurse,0,0,15,0,15,0,0,,,
100,entropyRateSip,xmas,0,0,15,0,15,0,0,,,
100,entropyRateSip,udpflood,0,0,8,0,8,0,0,,,
100,entropyRateSip,synflood,3,0,10,0,13,0.230769231,0.375,,,
100,entropyDip,total,30,4977,256,491,5754,0.870177268,0.074349442,0.104895105,0.057581574,0.951079687
100,entropyDip,slowread,1,0,105,0,106,0.009433962,0.018691589,,,
100,entropyDip,slowloris,0,0,65,0,65,0,0,,,
100,entropyDip,ruby,0,0,45,0,45,0,0,,,
100,entropyDip,pingflood,6,0,13,0,19,0.315789474,0.48,,,
100,entropyDip,blacknurse,9,0,6,0,15,0.6,0.75,,,
100,entropyDip,xmas,4,0,11,0,15,0.266666667,0.421052632,,,
100,entropyDip,udpflood,5,0,3,0,8,0.625,0.769230769,,,
100,entropyDip,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
100,entropyRateDip,total,26,5327,260,141,5754,0.93030935,0.114790287,0.090909091,0.155688623,0.953463397
100,entropyRateDip,slowread,0,0,106,0,106,0,0,,,
100,entropyRateDip,slowloris,0,0,65,0,65,0,0,,,
100,entropyRateDip,ruby,0,0,45,0,45,0,0,,,
100,entropyRateDip,pingflood,6,0,13,0,19,0.315789474,0.48,,,
100,entropyRateDip,blacknurse,8,0,7,0,15,0.533333333,0.695652174,,,
100,entropyRateDip,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
100,entropyRateDip,udpflood,5,0,3,0,8,0.625,0.769230769,,,
100,entropyRateDip,synflood,5,0,8,0,13,0.384615385,0.555555556,,,
100,entropyPacketsize,total,24,5221,262,247,5754,0.911539798,0.086175943,0.083916084,0.088560886,0.95221594
100,entropyPacketsize,slowread,1,0,105,0,106,0.009433962,0.018691589,,,
100,entropyPacketsize,slowloris,1,0,64,0,65,0.015384615,0.03030303,,,
100,entropyPacketsize,ruby,0,0,45,0,45,0,0,,,
100,entropyPacketsize,pingflood,7,0,12,0,19,0.368421053,0.538461538,,,
100,entropyPacketsize,blacknurse,10,0,5,0,15,0.666666667,0.8,,,
100,entropyPacketsize,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
100,entropyPacketsize,udpflood,0,0,8,0,8,0,0,,,
100,entropyPacketsize,synflood,3,0,10,0,13,0.230769231,0.375,,,
100,entropyRatePacketsize,total,286,0,0,5468,5754,0.049704553,0.094701987,1,0.049704553,#DIV/0!
100,entropyRatePacketsize,slowread,106,0,0,0,106,1,1,,,
100,entropyRatePacketsize,slowloris,65,0,0,0,65,1,1,,,
100,entropyRatePacketsize,ruby,45,0,0,0,45,1,1,,,
100,entropyRatePacketsize,pingflood,19,0,0,0,19,1,1,,,
100,entropyRatePacketsize,blacknurse,15,0,0,0,15,1,1,,,
100,entropyRatePacketsize,xmas,15,0,0,0,15,1,1,,,
100,entropyRatePacketsize,udpflood,8,0,0,0,8,1,1,,,
100,entropyRatePacketsize,synflood,13,0,0,0,13,1,1,,,
100,entropyBiflowSyn,total,53,5091,233,377,5754,0.893986792,0.148044693,0.185314685,0.123255814,0.956235913
100,entropyBiflowSyn,slowread,7,0,99,0,106,0.066037736,0.123893805,,,
100,entropyBiflowSyn,slowloris,17,0,48,0,65,0.261538462,0.414634146,,,
100,entropyBiflowSyn,ruby,1,0,44,0,45,0.022222222,0.043478261,,,
100,entropyBiflowSyn,pingflood,1,0,18,0,19,0.052631579,0.1,,,
100,entropyBiflowSyn,blacknurse,1,0,14,0,15,0.066666667,0.125,,,
100,entropyBiflowSyn,xmas,13,0,2,0,15,0.866666667,0.928571429,,,
100,entropyBiflowSyn,udpflood,0,0,8,0,8,0,0,,,
100,entropyBiflowSyn,synflood,13,0,0,0,13,1,1,,,
100,entropySipSyn,total,30,5444,256,24,5754,0.9513382,0.176470588,0.104895105,0.555555556,0.955087719
100,entropySipSyn,slowread,7,0,99,0,106,0.066037736,0.123893805,,,
100,entropySipSyn,slowloris,8,0,57,0,65,0.123076923,0.219178082,,,
100,entropySipSyn,ruby,0,0,45,0,45,0,0,,,
100,entropySipSyn,pingflood,0,0,19,0,19,0,0,,,
100,entropySipSyn,blacknurse,0,0,15,0,15,0,0,,,
100,entropySipSyn,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
100,entropySipSyn,udpflood,0,0,8,0,8,0,0,,,
100,entropySipSyn,synflood,8,0,5,0,13,0.615384615,0.761904762,,,
100,entropyDipSyn,total,29,5440,257,28,5754,0.950469239,0.16909621,0.101398601,0.50877193,0.954888538
100,entropyDipSyn,slowread,6,0,100,0,106,0.056603774,0.107142857,,,
100,entropyDipSyn,slowloris,7,0,58,0,65,0.107692308,0.194444444,,,
100,entropyDipSyn,ruby,0,0,45,0,45,0,0,,,
100,entropyDipSyn,pingflood,0,0,19,0,19,0,0,,,
100,entropyDipSyn,blacknurse,0,0,15,0,15,0,0,,,
100,entropyDipSyn,xmas,8,0,7,0,15,0.533333333,0.695652174,,,
100,entropyDipSyn,udpflood,0,0,8,0,8,0,0,,,
100,entropyDipSyn,synflood,8,0,5,0,13,0.615384615,0.761904762,,,
100,entropyBiflow,total,8,4950,278,518,5754,0.861661453,0.019704433,0.027972028,0.015209125,0.94682479
100,entropyBiflow,slowread,2,0,104,0,106,0.018867925,0.037037037,,,
100,entropyBiflow,slowloris,0,0,65,0,65,0,0,,,
100,entropyBiflow,ruby,0,0,45,0,45,0,0,,,
100,entropyBiflow,pingflood,1,0,18,0,19,0.052631579,0.1,,,
100,entropyBiflow,blacknurse,2,0,13,0,15,0.133333333,0.235294118,,,
100,entropyBiflow,xmas,3,0,12,0,15,0.2,0.333333333,,,
100,entropyBiflow,udpflood,0,0,8,0,8,0,0,,,
100,entropyBiflow,synflood,0,0,13,0,13,0,0,,,
100,entropyRateBiflow,total,32,5426,254,42,5754,0.948557525,0.177777778,0.111888112,0.432432432,0.95528169
100,entropyRateBiflow,slowread,0,0,106,0,106,0,0,,,
100,entropyRateBiflow,slowloris,0,0,65,0,65,0,0,,,
100,entropyRateBiflow,ruby,0,0,45,0,45,0,0,,,
100,entropyRateBiflow,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
100,entropyRateBiflow,blacknurse,6,0,9,0,15,0.4,0.571428571,,,
100,entropyRateBiflow,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
100,entropyRateBiflow,udpflood,6,0,2,0,8,0.75,0.857142857,,,
100,entropyRateBiflow,synflood,9,0,4,0,13,0.692307692,0.818181818,,,
100,HigstNumberOfSyn,total,81,3916,205,1552,5754,0.694647202,0.084418968,0.283216783,0.04960196,0.950254793
100,HigstNumberOfSyn,slowread,37,0,69,0,106,0.349056604,0.517482517,,,
100,HigstNumberOfSyn,slowloris,16,0,49,0,65,0.246153846,0.395061728,,,
100,HigstNumberOfSyn,ruby,11,0,34,0,45,0.244444444,0.392857143,,,
100,HigstNumberOfSyn,pingflood,5,0,14,0,19,0.263157895,0.416666667,,,
100,HigstNumberOfSyn,blacknurse,6,0,9,0,15,0.4,0.571428571,,,
100,HigstNumberOfSyn,xmas,1,0,14,0,15,0.066666667,0.125,,,
100,HigstNumberOfSyn,udpflood,2,0,6,0,8,0.25,0.4,,,
100,HigstNumberOfSyn,synflood,3,0,10,0,13,0.230769231,0.375,,,
100,HigstNumberOfURGPSHFIN,total,13,5448,273,20,5754,0.949078902,0.081504702,0.045454545,0.393939394,0.95228107
100,HigstNumberOfURGPSHFIN,slowread,0,0,106,0,106,0,0,,,
100,HigstNumberOfURGPSHFIN,slowloris,0,0,65,0,65,0,0,,,
100,HigstNumberOfURGPSHFIN,ruby,0,0,45,0,45,0,0,,,
100,HigstNumberOfURGPSHFIN,pingflood,0,0,19,0,19,0,0,,,
100,HigstNumberOfURGPSHFIN,blacknurse,0,0,15,0,15,0,0,,,
100,HigstNumberOfURGPSHFIN,xmas,13,0,2,0,15,0.866666667,0.928571429,,,
100,HigstNumberOfURGPSHFIN,udpflood,0,0,8,0,8,0,0,,,
100,HigstNumberOfURGPSHFIN,synflood,0,0,13,0,13,0,0,,,
100,countBiflow,total,27,5263,259,205,5754,0.919360445,0.104247104,0.094405594,0.11637931,0.953096704
100,countBiflow,slowread,0,0,106,0,106,0,0,,,
100,countBiflow,slowloris,0,0,65,0,65,0,0,,,
100,countBiflow,ruby,0,0,45,0,45,0,0,,,
100,countBiflow,pingflood,0,0,19,0,19,0,0,,,
100,countBiflow,blacknurse,0,0,15,0,15,0,0,,,
100,countBiflow,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
100,countBiflow,udpflood,7,0,1,0,8,0.875,0.933333333,,,
100,countBiflow,synflood,9,0,4,0,13,0.692307692,0.818181818,,,
100,totalicmpDUnreachable,total,19,5459,267,9,5754,0.952033368,0.121019108,0.066433566,0.678571429,0.95337059
100,totalicmpDUnreachable,slowread,0,0,106,0,106,0,0,,,
100,totalicmpDUnreachable,slowloris,0,0,65,0,65,0,0,,,
100,totalicmpDUnreachable,ruby,0,0,45,0,45,0,0,,,
100,totalicmpDUnreachable,pingflood,0,0,19,0,19,0,0,,,
100,totalicmpDUnreachable,blacknurse,14,0,1,0,15,0.933333333,0.965517241,,,
100,totalicmpDUnreachable,xmas,5,0,10,0,15,0.333333333,0.5,,,
100,totalicmpDUnreachable,udpflood,0,0,8,0,8,0,0,,,
100,totalicmpDUnreachable,synflood,0,0,13,0,13,0,0,,,
100,totalBytes,total,117,2742,169,2726,5754,0.496871741,0.074784276,0.409090909,0.041153711,0.941944349
100,totalBytes,slowread,64,0,42,0,106,0.603773585,0.752941176,,,
100,totalBytes,slowloris,0,0,65,0,65,0,0,,,
100,totalBytes,ruby,45,0,0,0,45,1,1,,,
100,totalBytes,pingflood,0,0,19,0,19,0,0,,,
100,totalBytes,blacknurse,0,0,15,0,15,0,0,,,
100,totalBytes,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
100,totalBytes,udpflood,1,0,7,0,8,0.125,0.222222222,,,
100,totalBytes,synflood,0,0,13,0,13,0,0,,,
100,totalpackets,total,136,2756,150,2712,5754,0.502606882,0.086790045,0.475524476,0.047752809,0.948382657
100,totalpackets,slowread,62,0,44,0,106,0.58490566,0.738095238,,,
100,totalpackets,slowloris,0,0,65,0,65,0,0,,,
100,totalpackets,ruby,45,0,0,0,45,1,1,,,
100,totalpackets,pingflood,7,0,12,0,19,0.368421053,0.538461538,,,
100,totalpackets,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
100,totalpackets,xmas,10,0,5,0,15,0.666666667,0.8,,,
100,totalpackets,udpflood,4,0,4,0,8,0.5,0.666666667,,,
100,totalpackets,synflood,1,0,12,0,13,0.076923077,0.142857143,,,
100,totalicmp,total,31,5455,255,13,5754,0.953423705,0.187878788,0.108391608,0.704545455,0.955341506
100,totalicmp,slowread,0,0,106,0,106,0,0,,,
100,totalicmp,slowloris,0,0,65,0,65,0,0,,,
100,totalicmp,ruby,0,0,45,0,45,0,0,,,
100,totalicmp,pingflood,14,0,5,0,19,0.736842105,0.848484848,,,
100,totalicmp,blacknurse,12,0,3,0,15,0.8,0.888888889,,,
100,totalicmp,xmas,5,0,10,0,15,0.333333333,0.5,,,
100,totalicmp,udpflood,0,0,8,0,8,0,0,,,
100,totalicmp,synflood,0,0,13,0,13,0,0,,,
100,totalicmprate,total,33,5454,253,14,5754,0.953597497,0.198198198,0.115384615,0.70212766,0.955668477
100,totalicmprate,slowread,0,0,106,0,106,0,0,,,
100,totalicmprate,slowloris,0,0,65,0,65,0,0,,,
100,totalicmprate,ruby,0,0,45,0,45,0,0,,,
100,totalicmprate,pingflood,15,0,4,0,19,0.789473684,0.882352941,,,
100,totalicmprate,blacknurse,13,0,2,0,15,0.866666667,0.928571429,,,
100,totalicmprate,xmas,5,0,10,0,15,0.333333333,0.5,,,
100,totalicmprate,udpflood,0,0,8,0,8,0,0,,,
100,totalicmprate,synflood,0,0,13,0,13,0,0,,,
100,totalflows,total,286,0,0,5468,5754,0.049704553,0.094701987,1,0.049704553,#DIV/0!
100,totalflows,slowread,106,0,0,0,106,1,1,,,
100,totalflows,slowloris,65,0,0,0,65,1,1,,,
100,totalflows,ruby,45,0,0,0,45,1,1,,,
100,totalflows,pingflood,19,0,0,0,19,1,1,,,
100,totalflows,blacknurse,15,0,0,0,15,1,1,,,
100,totalflows,xmas,15,0,0,0,15,1,1,,,
100,totalflows,udpflood,8,0,0,0,8,1,1,,,
100,totalflows,synflood,13,0,0,0,13,1,1,,,
400,KMeansentropy,total,165,2074,117,3397,5753,0.38918825,0.085848075,0.585106383,0.046322291,
400,KMeansentropy,slowread,104,0,0,0,104,1,1,,,
400,KMeansentropy,slowloris,0,0,65,0,65,0,0,,,
400,KMeansentropy,ruby,44,0,0,0,44,1,1,,,
400,KMeansentropy,pingflood,0,0,19,0,19,0,0,,,
400,KMeansentropy,blacknurse,0,0,15,0,15,0,0,,,
400,KMeansentropy,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
400,KMeansentropy,udpflood,6,0,2,0,8,0.75,0.857142857,,,
400,KMeansentropy,synflood,0,0,12,0,12,0,0,,,
400,KMeanscombined,total,36772,16364367,2225,8819299,25222663,0.650254059,0.008267953,0.942944329,0.00415218,
400,KMeanscombined,slowread,536,0,176,0,712,0.752808989,0.858974359,,,
400,KMeanscombined,slowloris,1849,0,4,0,1853,0.997841338,0.998919503,,,
400,KMeanscombined,ruby,123,0,126,0,249,0.493975904,0.661290323,,,
400,KMeanscombined,pingflood,4758,0,0,0,4758,1,1,,,
400,KMeanscombined,blacknurse,617,0,0,0,617,1,1,,,
400,KMeanscombined,xmas,7938,0,19,0,7957,0.997612165,0.998804656,,,
400,KMeanscombined,udpflood,15856,0,0,0,15856,1,1,,,
400,KMeanscombined,synflood,5095,0,1900,0,6995,0.728377412,0.842845327,,,
400,KMeansfields,total,36772,16364367,2225,8819299,25222663,0.650254059,0.008267953,0.942944329,0.00415218,
400,KMeansfields,slowread,536,0,176,0,712,0.752808989,0.858974359,,,
400,KMeansfields,slowloris,1849,0,4,0,1853,0.997841338,0.998919503,,,
400,KMeansfields,ruby,123,0,126,0,249,0.493975904,0.661290323,,,
400,KMeansfields,pingflood,4758,0,0,0,4758,1,1,,,
400,KMeansfields,blacknurse,617,0,0,0,617,1,1,,,
400,KMeansfields,xmas,7938,0,19,0,7957,0.997612165,0.998804656,,,
400,KMeansfields,udpflood,15856,0,0,0,15856,1,1,,,
400,KMeansfields,synflood,5095,0,1900,0,6995,0.728377412,0.842845327,,,
400,RandomForestentropy,total,0,5472,282,0,5754,0.950990615,0,0,#DIV/0!,
400,RandomForestentropy,slowread,0,0,104,0,104,0,0,,,
400,RandomForestentropy,slowloris,0,0,65,0,65,0,0,,,
400,RandomForestentropy,ruby,0,0,44,0,44,0,0,,,
400,RandomForestentropy,pingflood,0,0,19,0,19,0,0,,,
400,RandomForestentropy,blacknurse,0,0,15,0,15,0,0,,,
400,RandomForestentropy,xmas,0,0,15,0,15,0,0,,,
400,RandomForestentropy,udpflood,0,0,8,0,8,0,0,,,
400,RandomForestentropy,synflood,0,0,12,0,12,0,0,,,
400,RandomForestcombined,total,4753,25196283,34244,0,25235280,0.998643011,0.21728,0.12188117,1,
400,RandomForestcombined,slowread,357,0,355,0,712,0.501404494,0.667913938,,,
400,RandomForestcombined,slowloris,883,0,970,0,1853,0.476524555,0.645467836,,,
400,RandomForestcombined,ruby,0,0,249,0,249,0,0,,,
400,RandomForestcombined,pingflood,146,0,4612,0,4758,0.030685162,0.05954323,,,
400,RandomForestcombined,blacknurse,273,0,344,0,617,0.442463533,0.613483146,,,
400,RandomForestcombined,xmas,2055,0,5902,0,7957,0.258263165,0.410507391,,,
400,RandomForestcombined,udpflood,0,0,15856,0,15856,0,0,,,
400,RandomForestcombined,synflood,1039,0,5956,0,6995,0.148534668,0.258650734,,,
400,RandomForestfields,total,35168,25183663,3829,3,25222663,0.999848073,0.948333513,0.90181296,0.999914702,
400,RandomForestfields,slowread,712,0,0,0,712,1,1,,,
400,RandomForestfields,slowloris,1852,0,1,0,1853,0.999460335,0.999730094,,,
400,RandomForestfields,ruby,248,0,1,0,249,0.995983936,0.997987928,,,
400,RandomForestfields,pingflood,969,0,3789,0,4758,0.203656999,0.338397067,,,
400,RandomForestfields,blacknurse,617,0,0,0,617,1,1,,,
400,RandomForestfields,xmas,7957,0,0,0,7957,1,1,,,
400,RandomForestfields,udpflood,15847,0,9,0,15856,0.999432392,0.999716115,,,
400,RandomForestfields,synflood,6966,0,29,0,6995,0.995854182,0.997922785,,,
400,entropySip,total,21,4907,261,564,5753,0.856596558,0.048442907,0.074468085,0.035897436,0.949496904
400,entropySip,slowread,0,0,104,0,104,0,0,,,
400,entropySip,slowloris,0,0,65,0,65,0,0,,,
400,entropySip,ruby,0,0,44,0,44,0,0,,,
400,entropySip,pingflood,5,0,14,0,19,0.263157895,0.416666667,,,
400,entropySip,blacknurse,7,0,8,0,15,0.466666667,0.636363636,,,
400,entropySip,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
400,entropySip,udpflood,0,0,8,0,8,0,0,,,
400,entropySip,synflood,2,0,10,0,12,0.166666667,0.285714286,,,
400,entropyRateSip,total,5,5363,277,108,5753,0.933078394,0.025316456,0.017730496,0.044247788,0.950886525
400,entropyRateSip,slowread,0,0,104,0,104,0,0,,,
400,entropyRateSip,slowloris,0,0,65,0,65,0,0,,,
400,entropyRateSip,ruby,0,0,44,0,44,0,0,,,
400,entropyRateSip,pingflood,0,0,19,0,19,0,0,,,
400,entropyRateSip,blacknurse,0,0,15,0,15,0,0,,,
400,entropyRateSip,xmas,0,0,15,0,15,0,0,,,
400,entropyRateSip,udpflood,0,0,8,0,8,0,0,,,
400,entropyRateSip,synflood,5,0,7,0,12,0.416666667,0.588235294,,,
400,entropyDip,total,32,4976,250,495,5753,0.870502347,0.079110012,0.113475177,0.060721063,0.952162266
400,entropyDip,slowread,0,0,104,0,104,0,0,,,
400,entropyDip,slowloris,0,0,65,0,65,0,0,,,
400,entropyDip,ruby,0,0,44,0,44,0,0,,,
400,entropyDip,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
400,entropyDip,blacknurse,9,0,6,0,15,0.6,0.75,,,
400,entropyDip,xmas,4,0,11,0,15,0.266666667,0.421052632,,,
400,entropyDip,udpflood,5,0,3,0,8,0.625,0.769230769,,,
400,entropyDip,synflood,6,0,6,0,12,0.5,0.666666667,,,
400,entropyRateDip,total,30,5316,252,155,5753,0.929254302,0.128479657,0.106382979,0.162162162,0.954741379
400,entropyRateDip,slowread,0,0,104,0,104,0,0,,,
400,entropyRateDip,slowloris,0,0,65,0,65,0,0,,,
400,entropyRateDip,ruby,0,0,44,0,44,0,0,,,
400,entropyRateDip,pingflood,8,0,11,0,19,0.421052632,0.592592593,,,
400,entropyRateDip,blacknurse,9,0,6,0,15,0.6,0.75,,,
400,entropyRateDip,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
400,entropyRateDip,udpflood,5,0,3,0,8,0.625,0.769230769,,,
400,entropyRateDip,synflood,6,0,6,0,12,0.5,0.666666667,,,
400,entropyPacketsize,total,21,5215,261,256,5753,0.910133843,0.075134168,0.074468085,0.075812274,0.952337473
400,entropyPacketsize,slowread,1,0,103,0,104,0.009615385,0.019047619,,,
400,entropyPacketsize,slowloris,2,0,63,0,65,0.030769231,0.059701493,,,
400,entropyPacketsize,ruby,0,0,44,0,44,0,0,,,
400,entropyPacketsize,pingflood,4,0,15,0,19,0.210526316,0.347826087,,,
400,entropyPacketsize,blacknurse,10,0,5,0,15,0.666666667,0.8,,,
400,entropyPacketsize,xmas,2,0,13,0,15,0.133333333,0.235294118,,,
400,entropyPacketsize,udpflood,0,0,8,0,8,0,0,,,
400,entropyPacketsize,synflood,2,0,10,0,12,0.166666667,0.285714286,,,
400,entropyRatePacketsize,total,282,0,0,5471,5753,0.049017904,0.093454847,1,0.049017904,#DIV/0!
400,entropyRatePacketsize,slowread,104,0,0,0,104,1,1,,,
400,entropyRatePacketsize,slowloris,65,0,0,0,65,1,1,,,
400,entropyRatePacketsize,ruby,44,0,0,0,44,1,1,,,
400,entropyRatePacketsize,pingflood,19,0,0,0,19,1,1,,,
400,entropyRatePacketsize,blacknurse,15,0,0,0,15,1,1,,,
400,entropyRatePacketsize,xmas,15,0,0,0,15,1,1,,,
400,entropyRatePacketsize,udpflood,8,0,0,0,8,1,1,,,
400,entropyRatePacketsize,synflood,12,0,0,0,12,1,1,,,
400,entropyBiflowSyn,total,48,4550,234,921,5753,0.799235182,0.076738609,0.170212766,0.049535604,0.951086957
400,entropyBiflowSyn,slowread,2,0,102,0,104,0.019230769,0.037735849,,,
400,entropyBiflowSyn,slowloris,17,0,48,0,65,0.261538462,0.414634146,,,
400,entropyBiflowSyn,ruby,3,0,41,0,44,0.068181818,0.127659574,,,
400,entropyBiflowSyn,pingflood,2,0,17,0,19,0.105263158,0.19047619,,,
400,entropyBiflowSyn,blacknurse,1,0,14,0,15,0.066666667,0.125,,,
400,entropyBiflowSyn,xmas,11,0,4,0,15,0.733333333,0.846153846,,,
400,entropyBiflowSyn,udpflood,2,0,6,0,8,0.25,0.4,,,
400,entropyBiflowSyn,synflood,10,0,2,0,12,0.833333333,0.909090909,,,
400,entropySipSyn,total,28,5438,254,33,5753,0.950112985,0.163265306,0.09929078,0.459016393,0.955375966
400,entropySipSyn,slowread,1,0,103,0,104,0.009615385,0.019047619,,,
400,entropySipSyn,slowloris,13,0,52,0,65,0.2,0.333333333,,,
400,entropySipSyn,ruby,0,0,44,0,44,0,0,,,
400,entropySipSyn,pingflood,0,0,19,0,19,0,0,,,
400,entropySipSyn,blacknurse,0,0,15,0,15,0,0,,,
400,entropySipSyn,xmas,7,0,8,0,15,0.466666667,0.636363636,,,
400,entropySipSyn,udpflood,0,0,8,0,8,0,0,,,
400,entropySipSyn,synflood,7,0,5,0,12,0.583333333,0.736842105,,,
400,entropyDipSyn,total,24,5427,258,44,5753,0.947505649,0.137142857,0.085106383,0.352941176,0.954617414
400,entropyDipSyn,slowread,4,0,100,0,104,0.038461538,0.074074074,,,
400,entropyDipSyn,slowloris,5,0,60,0,65,0.076923077,0.142857143,,,
400,entropyDipSyn,ruby,0,0,44,0,44,0,0,,,
400,entropyDipSyn,pingflood,0,0,19,0,19,0,0,,,
400,entropyDipSyn,blacknurse,0,0,15,0,15,0,0,,,
400,entropyDipSyn,xmas,8,0,7,0,15,0.533333333,0.695652174,,,
400,entropyDipSyn,udpflood,0,0,8,0,8,0,0,,,
